Year, Month, Day, Latitude, Longitude, Rust Severity:WheatLeafRust, Rust Incidence:WheatLeafRust, Binary disease presence  
2017,11,11,9.0566,38.499,0,0,0
2017,11,11,9.2322,36.809,0,0,0
2017,11,11,9.2817,37.115,0,0,0
2017,11,11,9.3447,37.12,0,0,0
2017,11,11,9.4036,36.806,0,0,0
2017,11,11,9.4981,37.123,0,0,0
2017,11,11,9.5397,37.107,0,0,0
2017,11,11,9.5483,37.102,0,0,0
2017,11,12,9.1778,38.405,0,0,0
2017,11,12,9.2444,38.394,0,0,0
2017,11,12,9.2854,38.377,0,0,0
2017,11,12,9.3489,38.355,0,0,0
2017,11,12,9.3688,38.353,0,0,0
2017,11,14,8.9675,37.522,0,0,0
2017,11,14,8.9736,37.482,0,0,0
2017,11,14,8.9762,37.587,0,0,0
2017,11,14,8.9779,37.683,0,0,0
2017,11,14,9.0017,37.466,0,0,0
2017,11,14,9.0445,37.452,0,0,0
2017,11,14,9.0515,37.442,0,0,0
2017,11,14,9.0544,37.423,0,0,0
2017,11,14,9.0698,37.401,0,0,0
2017,11,14,9.0849,37.391,0,0,0
2017,11,14,9.0961,37.372,0,0,0
2017,11,15,10.72,38.664,1,1,1
2017,11,15,10.761,38.809,1,1,1
2017,11,15,10.768,38.87,1,1,1
2017,11,15,10.813,39.004,1,1,1
2017,11,16,10.665,39.145,1,2,1
2017,11,16,10.73,38.89,1,1,1
2017,11,17,8.7527,37.534,0,0,0
2017,11,17,8.8454,37.726,0,0,0
2017,11,17,8.8578,37.733,0,0,0
2017,11,17,8.8634,37.694,0,0,0
2017,11,17,8.8753,37.749,0,0,0
2017,11,17,10.335,39.24,1,1,1
2017,11,17,10.376,39.26,1,1,1
2017,11,18,8.8785,38.026,0,0,0
2017,11,18,8.9208,38.022,0,0,0
2017,11,18,8.9281,38.027,0,0,0
2017,11,18,8.9309,38.018,0,0,0
2017,11,18,8.9433,38.012,0,0,0
2017,11,18,8.9737,37.999,0,0,0
2017,11,18,8.9782,39.569,0,0,0
2017,11,18,10.472,39.28,1,2,1
2017,11,18,10.512,39.33,2,3,1
2017,11,19,8.5048,37.969,0,0,0
2017,11,19,8.6169,37.921,0,0,0
2017,11,19,8.6386,37.902,0,0,0
2017,11,19,8.6718,37.885,0,0,0
2017,11,19,8.6865,37.896,0,0,0
2017,11,19,8.7196,37.887,0,0,0
2017,11,19,8.8748,37.892,0,0,0
2017,11,19,8.8785,38.026,0,0,0
2017,11,19,8.8952,37.886,0,0,0
2017,11,19,8.9452,37.85,0,0,0
2017,11,19,10.613,39.429,1,1,1
2017,11,19,10.744,39.428,2,2,1
2017,11,20,8.9452,37.85,0,0,0
2017,11,20,9.0645,38.074,0,0,0
2017,11,20,9.0718,38.055,0,0,0
2017,11,20,9.0916,38.032,0,0,0
2017,11,20,9.0916,38.032,0,0,0
2017,11,20,9.1005,38.01,0,0,0
2017,11,21,8.6016,38.019,0,0,0
2017,11,21,8.6431,38.114,0,0,0
2017,11,21,8.795,38.128,0,0,0
2017,11,21,8.8294,38.105,0,0,0
2017,11,21,8.8798,38.095,0,0,0
2017,11,21,8.9258,38.126,0,0,0
2017,11,21,8.9357,38.18,0,0,0
2017,11,21,8.9762,38.168,0,0,0
2017,11,21,8.9867,38.162,0,0,0
2017,11,22,6.3048,38.745,0,0,0
2017,11,22,6.3049,38.664,0,0,0
2017,11,22,6.3215,38.663,0,0,0
2017,11,22,6.3427,38.659,0,0,0
2017,11,22,6.3443,38.703,0,0,0
2017,11,22,6.3445,38.661,0,0,0
2017,11,22,6.3468,38.692,0,0,0
2017,11,22,6.4119,38.629,1,2,1
2017,11,22,6.4138,38.619,1,2,1
2017,11,22,6.4148,38.643,0,0,0
2017,11,23,6.2166,38.489,3,1,1
2017,11,23,6.3636,38.642,0,0,0
2017,11,23,6.3655,38.642,1,2,1
2017,11,23,9.5572,38.882,0,0,0
2017,11,23,9.6073,38.933,0,0,0
2017,11,23,9.6554,38.818,0,0,0
2017,11,23,9.6644,39.013,0,0,0
2017,11,23,9.6978,39.012,0,0,0
2017,11,23,9.7819,38.995,0,0,0
2017,11,23,9.7861,39.046,0,0,0
2017,11,23,9.7863,39.063,0,0,0
2017,11,23,9.7869,38.703,0,0,0
2017,11,23,9.7903,38.686,0,0,0
2017,11,24,6.0787,38.792,0,0,0
2017,11,24,6.08,38.793,0,0,0
2017,11,24,6.1373,38.735,1,2,1
2017,11,24,6.1459,38.73,1,2,1
2017,11,24,6.1642,38.715,0,0,0
2017,11,24,6.1655,38.718,1,2,1
2017,11,24,6.1657,38.711,1,2,1
2017,11,24,6.17,38.709,1,2,1
2017,11,24,6.1782,38.711,0,0,0
2017,11,24,6.2011,38.727,1,2,1
2017,11,24,6.2054,38.722,1,2,1
2017,11,24,6.2328,38.709,1,2,1
2017,11,24,6.5827,39.07,0,0,0
2017,11,24,6.5851,39.062,0,0,0
2017,11,24,6.5953,39.081,0,0,0
2017,11,24,7.0001,39.014,0,0,0
2017,11,24,7.0016,39.08,0,0,0
2017,11,24,7.0027,39.063,0,0,0
2017,11,24,7.0034,39.042,0,0,0
2017,11,24,7.0044,39.021,0,0,0
2017,11,24,9.4532,39.382,0,0,0
2017,11,24,9.5559,39.48,0,0,0
2017,11,24,9.6194,39.369,0,0,0
2017,11,24,9.6558,39.397,0,0,0
2017,11,24,9.6873,39.272,3,3,1
2017,11,24,9.7861,39.046,0,0,0
2017,11,24,9.7863,38.063,0,0,0
2017,11,24,9.7884,39.188,0,0,0
2017,11,24,9.8384,39.21,0,0,0
2017,11,24,9.8843,39.158,0,0,0
2017,11,25,6.5504,39.104,0,0,0
2017,11,25,6.5599,39.107,0,0,0
2017,11,25,6.5727,39.109,0,0,0
2017,11,25,6.5963,39.117,0,0,0
2017,11,25,6.598,39.168,0,0,0
2017,11,25,7.0029,39.122,0,0,0
2017,11,25,7.0122,39.122,0,0,0
2017,11,25,7.0221,39.161,0,0,0
2017,11,25,7.0224,39.129,0,0,0
2017,11,25,7.0312,39.103,0,0,0
2017,11,26,6.5726,39.232,0,0,0
2017,11,26,6.5819,39.228,0,0,0
2017,11,26,6.5834,39.198,0,0,0
2017,11,26,6.5933,39.196,0,0,0
2017,11,26,6.5965,39.233,0,0,0
2017,11,26,6.5968,39.225,0,0,0
2017,11,26,7.0011,39.202,0,0,0
2017,11,26,7.0152,39.23,0,0,0
2017,11,26,7.0161,39.271,0,0,0
2017,11,26,7.027,39.22,0,0,0
2017,11,26,7.0302,39.287,0,0,0
2017,11,26,7.0403,39.277,0,0,0
2017,11,27,11.694,38.775,0,0,0
2017,12,10,10.41,39.268,2,3,1
2017,12,10,10.434,39.245,1,1,1
2017,12,10,10.452,39.209,1,1,1
2017,12,11,10.502,39.279,1,3,1
2018,6,7,8.9657,37.857,1,1,1
2018,6,7,8.9662,37.857,0,0,0
2018,6,20,7.0883,40.095,0,0,0
2018,6,20,7.0883,40.095,1,1,1
2018,6,20,7.0891,40.095,0,0,0
2018,6,20,7.0953,40.214,0,0,0
2018,6,20,7.0957,40.214,0,0,0
2018,6,20,7.0963,40.059,0,0,0
2018,6,20,7.0963,40.059,2,3,1
2018,6,20,7.1241,40.179,0,0,0
2018,6,20,7.1346,40.176,0,0,0
2018,6,20,7.1475,40.2,0,0,0
2018,6,21,6.9243,40.315,0,0,0
2018,6,21,6.953,40.332,0,0,0
2018,6,21,6.9761,40.348,0,0,0
2018,6,21,7.0015,40.115,0,0,0
2018,6,21,7.0022,40.36,0,0,0
2018,6,21,7.0022,40.36,0,0,0
2018,6,21,7.0076,40.115,0,0,0
2018,6,21,7.0117,40.019,0,0,0
2018,6,21,7.0118,40.361,0,0,0
2018,6,21,7.012,40.065,0,0,0
2018,6,21,7.013,40.034,0,0,0
2018,6,21,7.0131,40.052,0,0,0
2018,6,21,7.0152,40.403,0,0,0
2018,6,21,7.0192,40.113,0,0,0
2018,6,21,7.0216,40.378,0,0,0
2018,6,21,7.024,40.335,0,0,0
2018,6,21,7.0255,40.113,0,0,0
2018,6,21,7.0497,40.295,0,0,0
2018,6,21,7.0693,40.249,0,0,0
2018,6,21,7.0694,40.199,0,0,0
2018,6,21,7.0755,40.156,0,0,0
2018,6,22,7.1881,39.968,0,0,0
2018,6,22,7.1892,39.969,0,0,0
2018,6,22,7.2302,39.959,0,0,0
2018,6,22,7.2617,39.939,0,0,0
2018,6,22,7.2856,39.953,0,0,0
2018,6,22,7.3011,39.962,0,0,0
2018,6,22,7.3211,39.974,0,0,0
2018,6,22,7.3499,39.991,0,0,0
2018,6,22,7.3832,40.027,0,0,0
2018,6,22,7.3872,40.078,0,0,0
2018,6,22,7.3885,40.091,1,1,1
2018,7,17,7.9853,39.141,0,0,0
2018,7,18,7.9741,39.567,0,0,0
2018,7,18,8.0019,39.577,0,0,0
2018,7,18,8.0353,39.564,0,0,0
2018,7,18,8.0971,39.527,0,0,0
2018,7,18,8.1012,39.478,0,0,0
2018,7,18,8.1247,39.438,0,0,0
2018,7,19,7.859,39.568,0,0,0
2018,7,19,7.8658,39.599,0,0,0
2018,7,19,8.0954,39.536,0,0,0
2018,7,19,8.1349,39.538,0,0,0
2018,7,19,8.193,39.525,0,0,0
2018,7,19,8.2391,39.516,0,0,0
2018,7,19,8.2755,39.859,0,0,0
2018,7,19,8.2969,39.646,0,0,0
2018,7,19,8.3023,39.846,0,0,0
2018,7,19,8.3303,39.869,0,0,0
2018,7,19,8.3426,39.673,0,0,0
2018,7,19,8.3674,39.875,0,0,0
2018,7,19,8.377,39.867,0,0,0
2018,7,19,8.4281,39.863,0,0,0
2018,7,20,8.2402,39.567,0,0,0
2018,7,20,8.2797,39.733,0,0,0
2018,7,20,8.2799,39.773,0,0,0
2018,7,20,8.2857,39.842,0,0,0
2018,7,20,8.2859,39.644,0,0,0
2018,7,20,8.2903,39.802,0,0,0
2018,8,6,13.524,39.503,1,1,1
2018,8,6,13.644,39.13,0,0,0
2018,8,6,13.65,39.166,0,0,0
2018,8,7,6.9919,39.159,0,0,0
2018,8,7,7.0042,39.1,0,0,0
2018,8,7,7.0059,39.069,0,0,0
2018,8,7,7.0186,39.003,0,0,0
2018,8,8,6.9967,39.274,0,0,0
2018,8,8,6.997,39.303,0,0,0
2018,8,8,7.0021,39.151,0,0,0
2018,8,8,7.0363,39.158,0,0,0
2018,8,8,7.0788,39.181,0,0,0
2018,8,8,7.1205,39.199,0,0,0
2018,8,8,7.2118,39.239,0,0,0
2018,8,8,7.2994,39.271,0,0,0
2018,8,8,7.4585,39.253,0,0,0
2018,8,8,7.6935,39.164,0,0,0
2018,8,8,7.7294,39.157,0,0,0
2018,8,8,8.0873,39.223,0,0,0
2018,8,8,8.1257,39.277,0,0,0
2018,8,8,8.1266,39.296,0,0,0
2018,8,8,8.1381,39.248,0,0,0
2018,8,18,6.947,39.173,0,0,0
2018,8,18,6.9619,39.105,0,0,0
2018,8,18,6.9818,39.194,0,0,0
2018,8,18,6.9859,39.123,0,0,0
2018,8,18,6.9915,39.194,0,0,0
2018,8,18,6.9936,39.135,0,0,0
2018,8,18,6.9936,39.833,0,0,0
2018,8,18,6.9948,39.162,0,0,0
2018,8,18,7.01,39.829,0,0,0
2018,8,18,7.015,39.969,0,0,0
2018,8,18,7.022,39.35,0,0,0
2018,8,18,7.024,39.204,0,0,0
2018,8,18,7.026,39.911,0,0,0
2018,8,18,7.117,39.239,0,0,0
2018,8,18,7.158,39.224,0,0,0
2018,8,18,7.213,39.929,0,0,0
2018,8,18,7.232,39.31,0,0,0
2018,8,18,13.761,39.595,0,0,0
2018,8,18,13.761,39.595,0,0,0
2018,8,18,13.761,39.594,0,0,0
2018,8,18,13.761,39.594,0,0,0
2018,8,18,13.763,39.596,0,0,0
2018,8,18,13.763,39.596,0,0,0
2018,8,19,7.131,39.206,0,0,0
2018,8,19,7.32,39.284,0,0,0
2018,8,19,7.345,39.283,0,0,0
2018,8,19,7.5,39.263,0,0,0
2018,8,19,7.61,39.252,0,0,0
2018,8,19,7.812,39.255,0,0,0
2018,8,22,12.678,37.505,0,0,0
2018,8,22,12.705,37.497,0,0,0
2018,8,22,12.725,37.498,0,0,0
2018,8,22,12.739,37.515,0,0,0
2018,8,22,12.754,37.539,0,0,0
2018,8,22,12.754,37.716,0,0,0
2018,8,22,12.755,37.676,0,0,0
2018,8,22,12.765,37.66,0,0,0
2018,8,22,12.766,37.574,0,0,0
2018,8,22,12.766,37.637,0,0,0
2018,8,22,12.78,37.652,0,0,0
2018,8,22,12.8,37.691,0,0,0
2018,8,22,12.885,37.737,0,0,0
2018,8,22,13.017,37.789,0,0,0
2018,8,22,13.018,37.871,0,0,0
2018,8,22,13.021,37.863,0,0,0
2018,8,22,13.03,37.849,0,0,0
2018,8,22,13.04,37.804,0,0,0
2018,8,22,13.048,37.834,0,0,0
2018,8,22,13.054,37.821,0,0,0
2018,8,23,12.657,37.486,0,0,0
2018,8,23,12.855,37.731,0,0,0
2018,8,23,12.93,37.744,0,0,0
2018,8,23,12.964,37.75,0,0,0
2018,8,23,12.999,37.778,0,0,0
2018,8,23,13.092,37.836,0,0,0
2018,8,23,13.101,37.851,0,0,0
2018,8,23,13.117,37.873,0,0,0
2018,8,23,13.13,37.994,0,0,0
2018,8,23,13.131,37.893,0,0,0
2018,8,23,13.139,37.92,0,0,0
2018,8,23,13.139,37.938,0,0,0
2018,8,23,13.152,37.984,0,0,0
2018,8,23,13.154,37.978,0,0,0
2018,8,23,13.162,37.96,0,0,0
2018,8,23,13.172,37.898,0,0,0
2018,8,23,13.183,37.895,0,0,0
2018,8,24,8.9757,38.001,0,0,0
2018,8,24,8.9961,38.062,0,0,0
2018,8,24,9.0033,38.267,0,0,0
2018,8,24,9.0055,38.272,0,0,0
2018,8,24,9.0057,38.271,0,0,0
2018,8,24,9.0166,38.21,0,0,0
2018,8,24,9.0219,38.323,0,0,0
2018,8,24,9.0249,38.17,0,0,0
2018,8,24,9.1373,38.433,0,0,0
2018,8,25,8.8886,38.099,0,0,0
2018,8,25,8.9772,38.167,0,0,0
2018,8,25,8.9772,38.167,0,0,0
2018,8,25,8.9775,38.166,0,0,0
2018,8,25,8.9807,38.125,0,0,0
2018,8,25,9.0069,38.15,0,0,0
2018,8,30,8.852,38.095,0,0,0
2018,9,5,8.58,38.006,0,0,0
2018,9,5,8.6413,38.528,0,0,0
2018,9,5,8.6446,38.148,0,0,0
2018,9,5,8.6486,38.57,0,0,0
2018,9,5,8.687,38.589,0,0,0
2018,9,5,8.7088,38.257,0,0,0
2018,9,5,8.7593,38.651,0,0,0
2018,9,5,8.7712,38.314,1,1,1
2018,9,5,8.8566,38.657,0,0,0
2018,9,6,8.5717,38.006,0,0,0
2018,9,6,9.0029,38.24,0,0,0
2018,9,6,9.0102,38.29,0,0,0
2018,9,6,9.0167,38.334,0,0,0
2018,9,6,9.0185,38.346,0,0,0
2018,9,6,9.019,38.346,0,0,0
2018,9,6,9.0381,38.377,0,0,0
2018,9,6,9.0571,38.464,0,0,0
2018,9,6,9.0896,38.47,0,0,0
2018,9,6,9.1373,38.433,0,0,0
2018,9,6,9.2918,38.376,0,0,0
2018,9,6,9.3618,38.356,0,0,0
2018,9,7,8.91,38.233,0,0,0
2018,9,7,8.9239,38.244,0,0,0
2018,9,7,8.9246,38.251,0,0,0
2018,9,7,8.945,38.249,0,0,0
2018,9,7,8.965,38.25,0,0,0
2018,9,7,8.9864,38.248,0,0,0
2018,9,7,8.9936,38.158,0,0,0
2018,9,7,8.9951,38.25,0,0,0
2018,9,7,9.0069,38.15,0,0,0
2018,9,7,9.007,38.149,0,0,0
2018,9,7,9.0166,38.211,0,0,0
2018,9,8,8.6417,38.156,0,0,0
2018,9,8,8.6957,38.196,0,0,0
2018,9,8,8.788,38.139,0,0,0
2018,9,8,8.8188,38.105,0,0,0
2018,9,8,8.9212,38.11,0,0,0
2018,9,8,8.9277,38.171,0,0,0
2018,9,8,8.9491,38.181,0,0,0
2018,9,8,8.9772,38.167,0,0,0
2018,9,15,11.665,38.838,0,0,0
2018,9,15,11.681,38.911,0,0,0
2018,9,15,11.704,38.944,0,0,0
2018,9,15,11.709,38.769,0,0,0
2018,9,15,11.787,38.724,0,0,0
2018,9,15,11.815,39.111,0,0,0
2018,9,15,11.816,38.653,0,0,0
2018,9,15,11.817,38.619,0,0,0
2018,9,15,11.818,38.685,0,0,0
2018,9,15,11.942,39.39,0,0,0
2018,9,15,11.97,39.425,0,0,0
2018,9,17,11.175,39.24,0,0,0
2018,9,17,11.247,39.251,0,0,0
2018,9,17,11.37,39.243,0,0,0
2018,9,17,11.514,39.031,0,0,0
2018,9,17,11.529,39.08,0,0,0
2018,9,17,11.543,39.231,0,0,0
2018,9,17,11.544,39.041,0,0,0
2018,9,17,11.559,38.977,0,0,0
2018,9,17,11.561,39.127,0,0,0
2018,9,17,11.567,39.225,0,0,0
2018,9,17,11.581,39.18,0,0,0
2018,9,17,11.597,38.968,0,0,0
2018,9,17,11.6,38.942,0,0,0
2018,9,17,11.644,38.924,0,0,0
2018,9,17,11.67,38.929,0,0,0
2018,9,18,10.765,38.838,0,0,0
2018,9,18,10.766,38.908,0,0,0
2018,9,18,10.766,38.779,0,0,0
2018,9,18,10.773,39.124,0,0,0
2018,9,18,10.78,39.149,0,0,0
2018,9,18,10.802,39.171,0,0,0
2018,9,18,10.806,39.022,0,0,0
2018,9,18,10.853,39.18,0,0,0
2018,9,19,10.61,39.05,0,0,0
2018,9,19,10.641,39.093,0,0,0
2018,9,19,10.667,39.128,0,0,0
2018,9,19,10.685,39.167,0,0,0
2018,9,19,10.726,38.686,0,0,0
2018,9,19,10.743,38.725,0,0,0
2018,9,19,10.761,39.147,0,0,0
2018,9,20,10.39,39.267,0,0,0
2018,9,20,10.41,39.268,0,0,0
2018,9,20,10.435,39.124,0,0,0
2018,9,20,10.445,39.169,0,0,0
2018,9,20,10.456,39.267,0,0,0
2018,9,20,10.5,39.317,0,0,0
2018,9,20,10.534,38.977,0,0,0
2018,9,20,10.571,39.389,0,0,0
2018,9,20,10.574,38.988,0,0,0
2018,9,21,10.612,39.429,0,0,0
2018,9,21,10.672,39.422,0,0,0
2018,9,21,10.743,39.429,0,0,0
2018,9,21,10.766,39.431,0,0,0
2018,9,21,11.061,39.536,0,0,0
2018,9,22,11.019,39.642,0,0,0
2018,9,26,7.6808,38.347,1,2,1
2018,9,26,7.7084,38.323,0,0,0
2018,9,26,7.7228,38.358,1,1,1
2018,9,26,7.7325,38.286,1,2,1
2018,9,26,7.7715,38.254,1,2,1
2018,9,26,7.7715,38.366,0,0,0
2018,9,26,7.7992,38.247,1,2,1
2018,9,26,7.8065,38.382,1,1,1
2018,9,26,7.8272,38.24,1,3,1
2018,9,26,7.8362,38.221,1,2,1
2018,9,26,7.8687,38.17,1,2,1
2018,9,26,7.8719,38.201,0,0,0
2018,9,26,7.8731,38.431,0,0,0
2018,9,26,7.8748,38.142,0,0,0
2018,9,26,7.8993,38.228,1,1,1
2018,9,26,7.9079,38.455,1,1,1
2018,9,26,7.9299,38.427,0,0,0
2018,9,26,7.9397,38.251,1,2,1
2018,9,26,7.9642,38.279,0,0,0
2018,9,26,7.9965,38.316,0,0,0
2018,9,26,7.9973,38.104,0,0,0
2018,9,26,8.0168,38.36,0,0,0
2018,9,26,8.0179,38.336,0,0,0
2018,9,26,8.0797,38.374,1,2,1
2018,9,26,8.0968,38.38,1,2,1
2018,9,26,11.926,39.432,0,0,0
2018,9,28,7.5485,38.178,0,0,0
2018,9,28,7.5602,37.884,0,0,0
2018,9,28,7.5808,38.176,0,0,0
2018,9,28,7.5904,37.863,0,0,0
2018,9,28,7.5984,37.92,0,0,0
2018,9,28,7.6269,38.188,0,0,0
2018,9,28,7.6323,37.941,0,0,0
2018,9,28,7.6416,37.887,0,0,0
2018,9,28,7.6569,38.174,0,0,0
2018,9,28,7.6641,37.97,0,0,0
2018,9,28,7.6653,38.05,0,0,0
2018,9,28,7.6775,38.136,0,0,0
2018,9,28,7.6811,38.01,0,0,0
2018,9,28,7.6832,37.884,0,0,0
2018,9,28,7.6931,38.087,0,0,0
2018,9,28,7.7262,37.889,0,0,0
2018,9,28,7.7284,38.126,0,0,0
2018,9,28,7.7549,37.915,0,0,0
2018,9,28,7.7565,38.131,0,0,0
2018,9,28,7.785,38.143,0,0,0
2018,9,28,7.9286,38.139,1,1,1
2018,9,28,7.9402,38.151,1,1,1
2018,9,28,7.9646,38.168,0,0,0
2018,9,28,7.9868,38.188,0,0,0
2018,10,6,12.35,39.371,0,0,0
2018,10,6,12.351,39.356,1,1,1
2018,10,6,12.353,39.399,0,0,0
2018,10,6,12.361,39.408,0,0,0
2018,10,6,12.369,39.473,0,0,0
2018,10,6,12.37,39.416,0,0,0
2018,10,6,12.373,39.433,0,0,0
2018,10,8,9.219,39.416,0,0,0
2018,10,8,9.2402,39.436,0,0,0
2018,10,8,9.2432,39.437,0,0,0
2018,10,8,9.2439,39.202,0,0,0
2018,10,8,9.2612,39.447,0,0,0
2018,10,8,9.2653,39.226,0,0,0
2018,10,8,9.2832,39.451,0,0,0
2018,10,8,9.2961,39.595,0,0,0
2018,10,8,9.3067,39.458,0,0,0
2018,10,8,9.3241,39.423,0,0,0
2018,10,8,9.3488,39.426,0,0,0
2018,10,8,9.3717,39.423,0,0,0
2018,10,8,9.3809,39.417,0,0,0
2018,10,8,9.3971,39.373,0,0,0
2018,10,8,9.6946,39.629,0,0,0
2018,10,8,9.736,39.588,0,0,0
2018,10,8,9.7389,39.659,0,0,0
2018,10,8,9.7627,39.661,0,0,0
2018,10,8,9.7758,39.671,0,0,0
2018,10,8,9.793,39.683,0,0,0
2018,10,8,9.8178,39.71,1,1,1
2018,10,8,9.8233,39.709,0,0,0
2018,10,8,12.898,39.526,0,0,0
2018,10,8,12.917,39.472,0,0,0
2018,10,8,12.918,39.48,0,0,0
2018,10,8,12.919,39.514,0,0,0
2018,10,8,12.924,39.546,0,0,0
2018,10,8,12.926,39.535,0,0,0
2018,10,8,12.945,39.521,0,0,0
2018,10,8,12.948,39.523,0,0,0
2018,10,9,6.982,39.199,0,0,0
2018,10,9,6.9932,39.234,0,0,0
2018,10,9,6.9966,39.153,0,0,0
2018,10,9,6.9971,39.283,0,0,0
2018,10,9,7.0018,39.337,0,0,0
2018,10,9,7.0041,39.122,0,0,0
2018,10,9,7.0147,39.029,0,0,0
2018,10,9,7.0159,39.418,0,0,0
2018,10,9,7.0275,39.452,0,0,0
2018,10,9,7.0282,39.159,0,0,0
2018,10,9,7.0294,38.923,0,0,0
2018,10,9,7.0333,38.854,0,0,0
2018,10,9,7.1599,38.681,0,0,0
2018,10,9,7.1605,39.219,0,0,0
2018,10,9,9.342,39.134,0,0,0
2018,10,9,9.3738,39.329,0,0,0
2018,10,9,9.4454,39.375,0,0,0
2018,10,9,9.4605,39.093,0,0,0
2018,10,9,9.4611,39.13,0,0,0
2018,10,9,9.4634,39.081,0,0,0
2018,10,9,9.4647,39.066,0,0,0
2018,10,9,9.4654,39.142,0,0,0
2018,10,9,9.4657,38.576,0,0,0
2018,10,9,9.4657,39.153,0,0,0
2018,10,9,9.4709,39.053,0,0,0
2018,10,9,9.4711,38.565,0,0,0
2018,10,9,9.4712,39.042,0,0,0
2018,10,9,9.4712,39.162,0,0,0
2018,10,9,9.4714,39.023,0,0,0
2018,10,9,9.4722,38.592,0,0,0
2018,10,9,9.4755,38.55,0,0,0
2018,10,9,9.4822,39.172,0,0,0
2018,10,9,9.4854,39.166,0,0,0
2018,10,9,9.4919,38.535,0,0,0
2018,10,9,9.4932,39.122,0,0,0
2018,10,9,9.4945,39.162,0,0,0
2018,10,9,9.5,39.151,0,0,0
2018,10,9,9.5016,39.134,0,0,0
2018,10,9,9.5102,39.123,0,0,0
2018,10,9,9.5127,39.111,0,0,0
2018,10,9,9.5234,39.101,0,0,0
2018,10,9,9.5255,39.094,0,0,0
2018,10,9,9.5424,39.093,0,0,0
2018,10,9,9.5513,39.104,0,0,0
2018,10,9,9.5601,39.115,0,0,0
2018,10,9,9.5731,39.131,0,0,0
2018,10,9,9.5836,39.134,0,0,0
2018,10,9,10.002,39.142,0,0,0
2018,10,10,7.0277,38.98,0,0,0
2018,10,10,7.2233,39.243,0,0,0
2018,10,10,7.2468,39.258,0,0,0
2018,10,10,7.2731,39.27,0,0,0
2018,10,10,7.3151,39.273,0,0,0
2018,10,10,7.3573,39.26,0,0,0
2018,10,10,7.3944,39.248,0,0,0
2018,10,10,7.4991,39.256,0,0,0
2018,10,10,7.632,38.991,0,0,0
2018,10,10,7.6533,39,0,0,0
2018,10,10,7.6806,39.012,0,0,0
2018,10,10,7.7211,39.027,0,0,0
2018,10,10,7.7538,39.038,0,0,0
2018,10,10,7.7583,39.143,0,0,0
2018,10,10,7.7649,39.129,0,0,0
2018,10,10,7.7684,39.113,0,0,0
2018,10,10,7.774,39.092,0,0,0
2018,10,10,7.776,39.046,0,0,0
2018,10,10,7.7837,39.073,0,0,0
2018,10,10,7.8034,39.05,0,0,0
2018,10,10,7.8066,39.066,0,0,0
2018,10,10,7.8198,39.082,0,0,0
2018,10,10,7.8372,39.125,0,0,0
2018,10,11,7.55,39.254,0,0,0
2018,10,11,7.5844,39.238,0,0,0
2018,10,11,7.6244,39.224,0,0,0
2018,10,11,7.6473,39.21,0,0,0
2018,10,11,7.6597,39.18,0,0,0
2018,10,11,7.6956,39.164,0,0,0
2018,10,11,7.7302,39.158,0,0,0
2018,10,11,7.7786,39.153,0,0,0
2018,10,11,7.8129,39.142,0,0,0
2018,10,11,7.8195,39.156,0,0,0
2018,10,11,7.8431,39.138,0,0,0
2018,10,11,7.8758,39.126,0,0,0
2018,10,11,12.679,37.505,0,0,0
2018,10,11,12.705,37.497,0,0,0
2018,10,11,12.722,39.505,0,0,0
2018,10,11,12.725,37.498,0,0,0
2018,10,11,12.732,39.507,0,0,0
2018,10,11,12.734,39.526,0,0,0
2018,10,11,12.74,37.514,0,0,0
2018,10,11,12.751,39.513,0,0,0
2018,10,11,12.753,39.528,0,0,0
2018,10,11,12.754,37.539,0,0,0
2018,10,11,12.755,37.677,0,0,0
2018,10,11,12.765,37.66,0,0,0
2018,10,11,12.766,37.574,0,0,0
2018,10,11,12.766,37.637,0,0,0
2018,10,11,12.78,37.653,0,0,0
2018,10,11,12.809,39.548,0,0,0
2018,10,11,12.839,37.713,0,0,0
2018,10,11,12.839,39.554,0,0,0
2018,10,11,12.84,39.53,0,0,0
2018,10,11,12.842,39.522,0,0,0
2018,10,11,12.846,39.516,0,0,0
2018,10,11,12.848,39.538,0,0,0
2018,10,11,12.885,37.737,0,0,0
2018,10,11,12.93,37.744,0,0,0
2018,10,11,13.018,37.871,0,0,0
2018,10,11,13.02,37.863,0,0,0
2018,10,11,13.03,37.849,0,0,0
2018,10,11,13.048,37.834,0,0,0
2018,10,11,13.054,37.821,0,0,0
2018,10,11,13.092,37.836,0,0,0
2018,10,11,13.1,37.85,0,0,0
2018,10,11,13.117,37.873,0,0,0
2018,10,12,7.7896,39.676,0,0,0
2018,10,12,7.8147,39.646,0,0,0
2018,10,12,7.8263,39.772,0,0,0
2018,10,12,7.8372,39.739,0,0,0
2018,10,12,7.8446,39.633,0,0,0
2018,10,12,7.8537,39.7,0,0,0
2018,10,12,7.8575,39.672,0,0,0
2018,10,12,7.8601,39.645,0,0,0
2018,10,12,7.9447,39.596,0,0,0
2018,10,12,7.9731,39.567,0,0,0
2018,10,12,8.102,39.474,1,3,1
2018,10,12,8.1084,39.447,0,0,0
2018,10,12,8.1259,39.367,0,0,0
2018,10,12,8.1282,39.411,0,0,0
2018,10,12,8.1302,39.387,0,0,0
2018,10,12,8.1472,39.368,0,0,0
2018,10,12,9.3452,39.305,0,0,0
